cve_id,Classification,NIST_IDs,year
CVE-2021-0967,Non-AI,,2021
CVE-2021-0968,Non-AI,,2021
CVE-2021-0969,Non-AI,,2021
CVE-2021-0970,Non-AI,,2021
CVE-2021-0971,Non-AI,,2021
CVE-2021-0973,Non-AI,,2021
CVE-2021-0975,Non-AI,,2021
CVE-2021-0976,Non-AI,,2021
CVE-2021-0977,Non-AI,,2021
CVE-2021-0978,Non-AI,,2021
CVE-2021-0979,Non-AI,,2021
CVE-2021-0981,Non-AI,,2021
CVE-2021-0982,Non-AI,,2021
CVE-2021-0983,Non-AI,,2021
CVE-2021-0984,Non-AI,,2021
CVE-2021-0985,Non-AI,,2021
CVE-2021-0986,Non-AI,,2021
CVE-2021-0987,Non-AI,,2021
CVE-2021-0988,Non-AI,,2021
CVE-2021-0989,Non-AI,,2021
CVE-2021-0990,Non-AI,,2021
CVE-2021-0991,Non-AI,,2021
CVE-2021-0992,Non-AI,,2021
CVE-2021-0993,Non-AI,,2021
CVE-2021-0994,Non-AI,,2021
CVE-2021-0995,Non-AI,,2021
CVE-2021-0996,Non-AI,,2021
CVE-2021-0997,Non-AI,,2021
CVE-2021-0998,Non-AI,,2021
CVE-2021-0999,Non-AI,,2021
CVE-2021-1000,Non-AI,,2021
CVE-2021-1001,Non-AI,,2021
CVE-2021-1002,Non-AI,,2021
CVE-2021-1003,Non-AI,,2021
CVE-2021-1004,Non-AI,,2021
CVE-2021-1005,Non-AI,,2021
CVE-2021-1006,Non-AI,,2021
CVE-2021-1007,Non-AI,,2021
CVE-2021-1008,Non-AI,,2021
CVE-2021-1009,Non-AI,,2021
CVE-2021-1010,Non-AI,,2021
CVE-2021-1011,Non-AI,,2021
CVE-2021-1012,Non-AI,,2021
CVE-2021-1013,Non-AI,,2021
CVE-2021-1014,Non-AI,,2021
CVE-2021-1015,Non-AI,,2021
CVE-2021-1016,Non-AI,,2021
CVE-2021-1017,Non-AI,,2021
CVE-2021-1018,Non-AI,,2021
CVE-2021-1019,Non-AI,,2021
CVE-2021-1020,Non-AI,,2021
CVE-2021-1021,Non-AI,,2021
CVE-2021-1022,Non-AI,,2021
CVE-2021-1023,Non-AI,,2021
CVE-2021-1024,Non-AI,,2021
CVE-2021-1025,Non-AI,,2021
CVE-2021-1026,Non-AI,,2021
CVE-2021-1027,Non-AI,,2021
CVE-2021-1028,Non-AI,,2021
CVE-2021-1029,Non-AI,,2021
CVE-2021-1030,Non-AI,,2021
CVE-2021-1031,Non-AI,,2021
CVE-2021-1032,Non-AI,,2021
CVE-2021-1033,Non-AI,,2021
CVE-2021-1034,Non-AI,,2021
CVE-2021-1035,Non-AI,,2021
CVE-2021-1036,Non-AI,,2021
CVE-2021-1037,Non-AI,,2021
CVE-2021-1038,Non-AI,,2021
CVE-2021-1039,Non-AI,,2021
CVE-2021-1040,Non-AI,,2021
CVE-2021-1041,Non-AI,,2021
CVE-2021-1042,Non-AI,,2021
CVE-2021-1043,Non-AI,,2021
CVE-2021-1044,Non-AI,,2021
CVE-2021-1045,Non-AI,,2021
CVE-2021-1046,Non-AI,,2021
CVE-2021-1047,Non-AI,,2021
CVE-2021-1048,Non-AI,,2021
CVE-2021-1049,Non-AI,,2021
CVE-2021-1050,Non-AI,,2021
CVE-2021-1051,Non-AI,,2021
CVE-2021-1052,Non-AI,,2021
CVE-2021-1053,Non-AI,,2021
CVE-2021-1054,Non-AI,,2021
CVE-2021-1055,Non-AI,,2021
CVE-2021-1056,Non-AI,,2021
CVE-2021-1057,Non-AI,,2021
CVE-2021-1058,Non-AI,,2021
CVE-2021-1059,Non-AI,,2021
CVE-2021-1060,Non-AI,,2021
CVE-2021-1061,Non-AI,,2021
CVE-2021-1062,Non-AI,,2021
CVE-2021-1063,Non-AI,,2021
CVE-2021-1064,Non-AI,,2021
CVE-2021-1065,Non-AI,,2021
CVE-2021-1066,Non-AI,,2021
CVE-2021-1067,Non-AI,,2021
CVE-2021-1068,Non-AI,,2021
CVE-2021-1069,Non-AI,,2021
CVE-2021-1070,Non-AI,,2021
CVE-2021-1071,Non-AI,,2021
CVE-2021-1072,Non-AI,,2021
CVE-2021-1073,Non-AI,,2021
CVE-2021-1074,Non-AI,,2021
CVE-2021-1075,Non-AI,,2021
CVE-2021-1076,Non-AI,,2021
CVE-2021-1077,Non-AI,,2021
CVE-2021-1078,Non-AI,,2021
CVE-2021-1079,Non-AI,,2021
CVE-2021-1080,Non-AI,,2021
CVE-2021-1081,Non-AI,,2021
CVE-2021-1082,Non-AI,,2021
CVE-2021-1083,Non-AI,,2021
CVE-2021-1084,Non-AI,,2021
CVE-2021-1085,Non-AI,,2021
CVE-2021-1086,Non-AI,,2021
CVE-2021-1087,Non-AI,,2021
CVE-2021-1088,Non-AI,,2021
CVE-2021-1089,Non-AI,,2021
CVE-2021-1090,Non-AI,,2021
CVE-2021-1091,Non-AI,,2021
CVE-2021-1092,Non-AI,,2021
CVE-2021-1093,Non-AI,,2021
CVE-2021-1094,Non-AI,,2021
CVE-2021-1095,Non-AI,,2021
CVE-2021-1096,Non-AI,,2021
CVE-2021-1097,Non-AI,,2021
CVE-2021-1098,Non-AI,,2021
CVE-2021-1099,Non-AI,,2021
CVE-2021-1100,Non-AI,,2021
CVE-2021-1101,Non-AI,,2021
CVE-2021-1102,Non-AI,,2021
CVE-2021-1103,Non-AI,,2021
CVE-2021-1104,Non-AI,,2021
CVE-2021-1105,Non-AI,,2021
CVE-2021-1106,Non-AI,,2021
CVE-2021-1107,Non-AI,,2021
CVE-2021-1108,Non-AI,,2021
CVE-2021-1109,AI-Supply-Chain,,2021
CVE-2021-1110,Non-AI,,2021
CVE-2021-1111,Non-AI,,2021
CVE-2021-1112,Non-AI,,2021
CVE-2021-1113,Non-AI,,2021
CVE-2021-1114,AI-Supply-Chain,,2021
CVE-2021-1115,Non-AI,,2021
CVE-2021-1116,Non-AI,,2021
CVE-2021-1117,Non-AI,,2021
CVE-2021-1118,Non-AI,,2021
CVE-2021-1119,Non-AI,,2021
CVE-2021-1120,Non-AI,,2021
CVE-2021-1121,Non-AI,,2021
CVE-2021-1122,Non-AI,,2021
CVE-2021-1123,Non-AI,,2021
CVE-2021-1125,Non-AI,,2021
CVE-2021-1126,Non-AI,,2021
CVE-2021-1127,Non-AI,,2021
CVE-2021-1128,Non-AI,,2021
CVE-2021-1129,Non-AI,,2021
CVE-2021-1130,Non-AI,,2021
CVE-2021-1131,Non-AI,,2021
CVE-2021-1132,Non-AI,,2021
CVE-2021-1133,Non-AI,,2021
CVE-2021-1134,Non-AI,,2021
CVE-2021-1135,Non-AI,,2021
CVE-2021-1136,Non-AI,,2021
CVE-2021-1137,Non-AI,,2021
CVE-2021-1138,Non-AI,,2021
CVE-2021-1139,Non-AI,,2021
CVE-2021-1140,Non-AI,,2021
CVE-2021-1141,Non-AI,,2021
CVE-2021-1142,Non-AI,,2021
CVE-2021-1143,Non-AI,,2021
CVE-2021-1144,Non-AI,,2021
CVE-2021-1145,Non-AI,,2021
CVE-2021-1146,Non-AI,,2021
CVE-2021-1147,Non-AI,,2021
CVE-2021-1148,Non-AI,,2021
CVE-2021-1149,Non-AI,,2021
CVE-2021-1150,Non-AI,,2021
CVE-2021-1151,Non-AI,,2021
CVE-2021-1152,Non-AI,,2021
CVE-2021-1153,Non-AI,,2021
CVE-2021-1154,Non-AI,,2021
CVE-2021-1155,Non-AI,,2021
CVE-2021-1156,Non-AI,,2021
CVE-2021-1157,Non-AI,,2021
CVE-2021-1158,Non-AI,,2021
CVE-2021-1159,Non-AI,,2021
CVE-2021-1160,Non-AI,,2021
CVE-2021-1161,Non-AI,,2021
CVE-2021-1162,Non-AI,,2021
CVE-2021-1163,Non-AI,,2021
CVE-2021-1164,Non-AI,,2021
CVE-2021-1165,Non-AI,,2021
CVE-2021-1166,Non-AI,,2021
CVE-2021-1167,Non-AI,,2021
CVE-2021-1168,Non-AI,,2021
CVE-2021-1169,Non-AI,,2021
CVE-2021-1170,Non-AI,,2021
CVE-2021-1171,Non-AI,,2021
CVE-2021-1172,Non-AI,,2021
CVE-2021-1173,Non-AI,,2021
CVE-2021-1174,Non-AI,,2021
CVE-2021-1175,Non-AI,,2021
CVE-2021-1176,Non-AI,,2021
CVE-2021-1177,Non-AI,,2021
CVE-2021-1178,Non-AI,,2021
CVE-2021-1179,Non-AI,,2021
CVE-2021-1180,Non-AI,,2021
CVE-2021-1181,Non-AI,,2021
CVE-2021-1182,Non-AI,,2021
CVE-2021-1183,Non-AI,,2021
CVE-2021-1184,Non-AI,,2021
CVE-2021-1185,Non-AI,,2021
CVE-2021-1186,Non-AI,,2021
CVE-2021-1187,Non-AI,,2021
CVE-2021-1188,Non-AI,,2021
CVE-2021-1189,Non-AI,,2021
CVE-2021-1190,Non-AI,,2021
CVE-2021-1191,Non-AI,,2021
CVE-2021-1192,Non-AI,,2021
CVE-2021-1193,Non-AI,,2021
CVE-2021-1194,Non-AI,,2021
CVE-2021-1195,Non-AI,,2021
CVE-2021-1196,Non-AI,,2021
CVE-2021-1197,Non-AI,,2021
CVE-2021-1198,Non-AI,,2021
CVE-2021-1199,Non-AI,,2021
CVE-2021-1200,Non-AI,,2021
CVE-2021-1201,Non-AI,,2021
CVE-2021-1202,Non-AI,,2021
CVE-2021-1203,Non-AI,,2021
CVE-2021-1204,Non-AI,,2021
CVE-2021-1205,Non-AI,,2021
CVE-2021-1206,Non-AI,,2021
CVE-2021-1207,Non-AI,,2021
CVE-2021-1208,Non-AI,,2021
CVE-2021-1209,Non-AI,,2021
CVE-2021-1210,Non-AI,,2021
CVE-2021-1211,Non-AI,,2021
CVE-2021-1212,Non-AI,,2021
CVE-2021-1213,Non-AI,,2021
CVE-2021-1214,Non-AI,,2021
CVE-2021-1215,Non-AI,,2021
CVE-2021-1216,Non-AI,,2021
CVE-2021-1217,Non-AI,,2021
CVE-2021-1218,Non-AI,,2021
CVE-2021-1219,Non-AI,,2021
CVE-2021-1220,Non-AI,,2021
CVE-2021-1221,Non-AI,,2021
CVE-2021-1222,Non-AI,,2021
CVE-2021-1223,Non-AI,,2021
CVE-2021-1224,Non-AI,,2021
CVE-2021-1225,Non-AI,,2021
CVE-2021-1226,Non-AI,,2021
CVE-2021-1227,Non-AI,,2021
CVE-2021-1228,Non-AI,,2021
CVE-2021-1229,Non-AI,,2021
CVE-2021-1230,Non-AI,,2021
CVE-2021-1231,Non-AI,,2021
CVE-2021-1232,Non-AI,,2021
CVE-2021-1233,Non-AI,,2021
CVE-2021-1234,Non-AI,,2021
CVE-2021-1235,Non-AI,,2021
CVE-2021-1236,Non-AI,,2021
CVE-2021-1237,Non-AI,,2021
CVE-2021-1238,Non-AI,,2021
CVE-2021-1239,Non-AI,,2021
CVE-2021-1240,Non-AI,,2021
CVE-2021-1241,Non-AI,,2021
CVE-2021-1242,Non-AI,,2021
CVE-2021-1243,Non-AI,,2021
CVE-2021-1244,Non-AI,,2021
CVE-2021-1245,Non-AI,,2021
CVE-2021-1246,Non-AI,,2021
CVE-2021-1247,Non-AI,,2021
CVE-2021-1248,Non-AI,,2021
CVE-2021-1249,Non-AI,,2021
CVE-2021-1250,Non-AI,,2021
CVE-2021-1251,Non-AI,,2021
CVE-2021-1252,Non-AI,,2021
CVE-2021-1253,Non-AI,,2021
CVE-2021-1254,Non-AI,,2021
CVE-2021-1255,Non-AI,,2021
CVE-2021-1256,Non-AI,,2021
CVE-2021-1257,Non-AI,,2021
CVE-2021-1258,Non-AI,,2021
CVE-2021-1259,Non-AI,,2021
CVE-2021-1260,Non-AI,,2021
CVE-2021-1261,Non-AI,,2021
CVE-2021-1262,Non-AI,,2021
CVE-2021-1263,Non-AI,,2021
CVE-2021-1264,Non-AI,,2021
CVE-2021-1265,Non-AI,,2021
CVE-2021-1266,Non-AI,,2021
CVE-2021-1267,Non-AI,,2021
CVE-2021-1268,Non-AI,,2021
CVE-2021-1269,Non-AI,,2021
CVE-2021-1270,Non-AI,,2021
CVE-2021-1271,Non-AI,,2021
CVE-2021-1272,Non-AI,,2021
CVE-2021-1273,Non-AI,,2021
CVE-2021-1274,Non-AI,,2021
CVE-2021-1275,Non-AI,,2021
CVE-2021-1276,Non-AI,,2021
CVE-2021-1277,Non-AI,,2021
CVE-2021-1278,Non-AI,,2021
CVE-2021-1279,Non-AI,,2021
CVE-2021-1280,Non-AI,,2021
CVE-2021-1281,Non-AI,,2021
CVE-2021-1282,Non-AI,,2021
CVE-2021-1283,Non-AI,,2021
CVE-2021-1284,Non-AI,,2021
CVE-2021-1285,Non-AI,,2021
CVE-2021-1286,Non-AI,,2021
CVE-2021-1287,Non-AI,,2021
CVE-2021-1288,Non-AI,,2021
CVE-2021-1289,Non-AI,,2021
CVE-2021-1290,Non-AI,,2021
CVE-2021-1291,Non-AI,,2021
CVE-2021-1292,Non-AI,,2021
CVE-2021-1293,Non-AI,,2021
CVE-2021-1294,Non-AI,,2021
CVE-2021-1295,Non-AI,,2021
CVE-2021-1296,Non-AI,,2021
CVE-2021-1297,Non-AI,,2021
CVE-2021-1298,Non-AI,,2021
CVE-2021-1299,Non-AI,,2021
CVE-2021-1300,Non-AI,,2021
CVE-2021-1301,Non-AI,,2021
CVE-2021-1302,Non-AI,,2021
CVE-2021-1303,Non-AI,,2021
CVE-2021-1304,Non-AI,,2021
CVE-2021-1305,Non-AI,,2021
CVE-2021-1306,Non-AI,,2021
CVE-2021-1307,Non-AI,,2021
CVE-2021-1308,Non-AI,,2021
CVE-2021-1309,Non-AI,,2021
CVE-2021-1310,Non-AI,,2021
CVE-2021-1311,Non-AI,,2021
CVE-2021-1312,Non-AI,,2021
CVE-2021-1313,Non-AI,,2021
CVE-2021-1314,Non-AI,,2021
CVE-2021-1315,Non-AI,,2021
CVE-2021-1316,Non-AI,,2021
CVE-2021-1317,Non-AI,,2021
CVE-2021-1318,Non-AI,,2021
CVE-2021-1319,Non-AI,,2021
CVE-2021-1320,Non-AI,,2021
CVE-2021-1321,Non-AI,,2021
CVE-2021-1322,Non-AI,,2021
CVE-2021-1323,Non-AI,,2021
CVE-2021-1324,Non-AI,,2021
CVE-2021-1325,Non-AI,,2021
CVE-2021-1326,Non-AI,,2021
CVE-2021-1327,Non-AI,,2021
CVE-2021-1328,Non-AI,,2021
CVE-2021-1329,Non-AI,,2021
CVE-2021-1330,Non-AI,,2021
CVE-2021-1331,Non-AI,,2021
CVE-2021-1332,Non-AI,,2021
CVE-2021-1333,Non-AI,,2021
CVE-2021-1334,Non-AI,,2021
CVE-2021-1335,Non-AI,,2021
CVE-2021-1336,Non-AI,,2021
CVE-2021-1337,Non-AI,,2021
CVE-2021-1338,Non-AI,,2021
CVE-2021-1339,Non-AI,,2021
CVE-2021-1340,Non-AI,,2021
CVE-2021-1341,Non-AI,,2021
CVE-2021-1342,Non-AI,,2021
CVE-2021-1343,Non-AI,,2021
CVE-2021-1344,Non-AI,,2021
CVE-2021-1345,Non-AI,,2021
CVE-2021-1346,Non-AI,,2021
CVE-2021-1347,Non-AI,,2021
CVE-2021-1348,Non-AI,,2021
CVE-2021-1349,Non-AI,,2021
CVE-2021-1350,Non-AI,,2021
CVE-2021-1351,Non-AI,,2021
CVE-2021-1352,Non-AI,,2021
CVE-2021-1353,Non-AI,,2021
CVE-2021-1354,Non-AI,,2021
CVE-2021-1355,Non-AI,,2021
CVE-2021-1356,Non-AI,,2021
CVE-2021-1357,Non-AI,,2021
CVE-2021-1358,Non-AI,,2021
CVE-2021-1359,Non-AI,,2021
CVE-2021-1360,Non-AI,,2021
CVE-2021-1361,Non-AI,,2021
CVE-2021-1362,Non-AI,,2021
CVE-2021-1363,Non-AI,,2021
CVE-2021-1364,Non-AI,,2021
CVE-2021-1365,Non-AI,,2021
CVE-2021-1366,Non-AI,,2021
CVE-2021-1367,Non-AI,,2021
CVE-2021-1368,Non-AI,,2021
CVE-2021-1369,Non-AI,,2021
CVE-2021-1370,Non-AI,,2021
CVE-2021-1371,Non-AI,,2021
CVE-2021-1372,Non-AI,,2021
CVE-2021-1373,Non-AI,,2021
CVE-2021-1374,Non-AI,,2021
CVE-2021-1375,Non-AI,,2021
CVE-2021-1376,Non-AI,,2021
CVE-2021-1377,Non-AI,,2021
CVE-2021-1378,Non-AI,,2021
CVE-2021-1379,Non-AI,,2021
CVE-2021-1380,Non-AI,,2021
CVE-2021-1381,Non-AI,,2021
CVE-2021-1382,Non-AI,,2021
CVE-2021-1383,Non-AI,,2021
CVE-2021-1384,Non-AI,,2021
CVE-2021-1385,Non-AI,,2021
CVE-2021-1386,Non-AI,,2021
CVE-2021-1387,Non-AI,,2021
CVE-2021-1388,Non-AI,,2021
CVE-2021-1389,Non-AI,,2021
CVE-2021-1390,Non-AI,,2021
CVE-2021-1391,Non-AI,,2021
CVE-2021-1392,Non-AI,,2021
CVE-2021-1393,Non-AI,,2021
CVE-2021-1394,Non-AI,,2021
CVE-2021-1395,Non-AI,,2021
CVE-2021-1396,Non-AI,,2021
CVE-2021-1397,Non-AI,,2021
CVE-2021-1398,Non-AI,,2021
CVE-2021-1399,Non-AI,,2021
CVE-2021-1400,Non-AI,,2021
CVE-2021-1401,Non-AI,,2021
CVE-2021-1402,Non-AI,,2021
CVE-2021-1403,Non-AI,,2021
CVE-2021-1404,Non-AI,,2021
CVE-2021-1405,Non-AI,,2021
CVE-2021-1406,Non-AI,,2021
CVE-2021-1407,Non-AI,,2021
CVE-2021-1408,Non-AI,,2021
CVE-2021-1409,Non-AI,,2021
CVE-2021-1410,Non-AI,,2021
CVE-2021-1411,Non-AI,,2021
CVE-2021-1412,Non-AI,,2021
CVE-2021-1413,Non-AI,,2021
CVE-2021-1414,Non-AI,,2021
CVE-2021-1415,Non-AI,,2021
CVE-2021-1416,Non-AI,,2021
CVE-2021-1417,Non-AI,,2021
CVE-2021-1418,Non-AI,,2021
CVE-2021-1419,Non-AI,,2021
CVE-2021-1420,Non-AI,,2021
CVE-2021-1421,Non-AI,,2021
CVE-2021-1422,Non-AI,,2021
CVE-2021-1423,Non-AI,,2021
CVE-2021-1424,Non-AI,,2021
CVE-2021-1425,Non-AI,,2021
CVE-2021-1426,Non-AI,,2021
CVE-2021-1427,Non-AI,,2021
CVE-2021-1428,Non-AI,,2021
CVE-2021-1429,Non-AI,,2021
CVE-2021-1430,Non-AI,,2021
CVE-2021-1431,Non-AI,,2021
CVE-2021-1432,Non-AI,,2021
CVE-2021-1433,Non-AI,,2021
CVE-2021-1434,Non-AI,,2021
CVE-2021-1435,Non-AI,,2021
CVE-2021-1436,Non-AI,,2021
CVE-2021-1437,Non-AI,,2021
CVE-2021-1438,Non-AI,,2021
CVE-2021-1439,Non-AI,,2021
CVE-2021-1440,Non-AI,,2021
CVE-2021-1441,Non-AI,,2021
CVE-2021-1442,Non-AI,,2021
CVE-2021-1443,Non-AI,,2021
CVE-2021-1444,Non-AI,,2021
CVE-2021-1445,Non-AI,,2021
CVE-2021-1446,Non-AI,,2021
CVE-2021-1447,Non-AI,,2021
CVE-2021-1448,Non-AI,,2021
CVE-2021-1449,Non-AI,,2021
CVE-2021-1450,Non-AI,,2021
CVE-2021-1451,Non-AI,,2021
CVE-2021-1452,Non-AI,,2021
CVE-2021-1453,Non-AI,,2021
CVE-2021-1454,Non-AI,,2021
CVE-2021-1455,Non-AI,,2021
CVE-2021-1456,Non-AI,,2021
CVE-2021-1457,Non-AI,,2021
CVE-2021-1458,Non-AI,,2021
CVE-2021-1459,Non-AI,,2021
CVE-2021-1460,Non-AI,,2021
CVE-2021-1461,Non-AI,,2021
CVE-2021-1462,Non-AI,,2021
CVE-2021-1463,Non-AI,,2021
CVE-2021-1464,Non-AI,,2021
CVE-2021-1465,Non-AI,,2021
CVE-2021-1466,Non-AI,,2021
CVE-2021-1467,Non-AI,,2021
CVE-2021-1468,Non-AI,,2021
CVE-2021-1469,Non-AI,,2021
CVE-2021-1470,Non-AI,,2021
CVE-2021-1471,Non-AI,,2021
CVE-2021-1472,Non-AI,,2021
CVE-2021-1473,Non-AI,,2021
CVE-2021-1474,Non-AI,,2021
CVE-2021-1475,Non-AI,,2021
CVE-2021-1476,Non-AI,,2021
CVE-2021-1477,Non-AI,,2021
CVE-2021-1478,Non-AI,,2021
CVE-2021-1479,Non-AI,,2021
CVE-2021-1480,Non-AI,,2021
CVE-2021-1481,Non-AI,,2021
CVE-2021-1482,Non-AI,,2021
CVE-2021-1483,Non-AI,,2021
CVE-2021-1484,Non-AI,,2021
CVE-2021-1485,Non-AI,,2021
CVE-2021-1486,Non-AI,,2021
CVE-2021-1487,Non-AI,,2021
CVE-2021-1488,Non-AI,,2021
CVE-2021-1489,Non-AI,,2021
CVE-2021-1490,Non-AI,,2021
CVE-2021-1491,Non-AI,,2021
CVE-2021-1492,Non-AI,,2021
CVE-2021-1493,Non-AI,,2021
CVE-2021-1494,Non-AI,,2021
CVE-2021-1495,Non-AI,,2021
CVE-2021-1496,Non-AI,,2021
CVE-2021-1497,Non-AI,,2021
CVE-2021-1498,Non-AI,,2021
CVE-2021-1499,Non-AI,,2021
CVE-2021-1500,Non-AI,,2021
CVE-2021-1501,Non-AI,,2021
CVE-2021-1502,Non-AI,,2021
CVE-2021-1503,Non-AI,,2021
CVE-2021-1504,Non-AI,,2021
CVE-2021-1505,Non-AI,,2021
CVE-2021-1506,Non-AI,,2021
CVE-2021-1507,Non-AI,,2021
CVE-2021-1508,Non-AI,,2021
CVE-2021-1509,Non-AI,,2021
CVE-2021-1510,Non-AI,,2021
CVE-2021-1511,Non-AI,,2021
CVE-2021-1512,Non-AI,,2021
CVE-2021-1513,Non-AI,,2021
CVE-2021-1514,Non-AI,,2021
CVE-2021-1515,Non-AI,,2021
CVE-2021-1516,Non-AI,,2021
CVE-2021-1517,Non-AI,,2021
CVE-2021-1518,Non-AI,,2021
CVE-2021-1519,Non-AI,,2021
CVE-2021-1520,Non-AI,,2021
CVE-2021-1521,Non-AI,,2021
CVE-2021-1522,Non-AI,,2021
CVE-2021-1523,Non-AI,,2021
CVE-2021-1524,Non-AI,,2021
CVE-2021-1525,Non-AI,,2021
CVE-2021-1526,Non-AI,,2021
CVE-2021-1527,Non-AI,,2021
CVE-2021-1528,Non-AI,,2021
CVE-2021-1529,Non-AI,,2021
CVE-2021-1530,Non-AI,,2021
CVE-2021-1531,Non-AI,,2021
CVE-2021-1532,Non-AI,,2021
CVE-2021-1534,Non-AI,,2021
CVE-2021-1535,Non-AI,,2021
CVE-2021-1536,Non-AI,,2021
CVE-2021-1537,Non-AI,,2021
CVE-2021-1538,Non-AI,,2021
CVE-2021-1539,Non-AI,,2021
CVE-2021-1540,Non-AI,,2021
CVE-2021-1541,Non-AI,,2021
CVE-2021-1542,Non-AI,,2021
CVE-2021-1543,Non-AI,,2021
CVE-2021-1544,Non-AI,,2021
CVE-2021-1546,Non-AI,,2021
CVE-2021-1547,Non-AI,,2021
CVE-2021-1548,Non-AI,,2021
CVE-2021-1549,Non-AI,,2021
CVE-2021-1550,Non-AI,,2021
CVE-2021-1551,Non-AI,,2021
CVE-2021-1552,Non-AI,,2021
CVE-2021-1553,Non-AI,,2021
CVE-2021-1554,Non-AI,,2021
CVE-2021-1555,Non-AI,,2021
CVE-2021-1557,Non-AI,,2021
CVE-2021-1558,Non-AI,,2021
CVE-2021-1559,Non-AI,,2021
CVE-2021-1560,Non-AI,,2021
CVE-2021-1561,Non-AI,,2021
CVE-2021-1562,Non-AI,,2021
CVE-2021-1563,Non-AI,,2021
CVE-2021-1564,Non-AI,,2021
CVE-2021-1565,Non-AI,,2021
CVE-2021-1566,Non-AI,,2021
CVE-2021-1567,Non-AI,,2021
CVE-2021-1568,Non-AI,,2021
CVE-2021-1569,Non-AI,,2021
CVE-2021-1570,Non-AI,,2021
CVE-2021-1571,Non-AI,,2021
CVE-2021-1572,Non-AI,,2021
CVE-2021-1573,Non-AI,,2021
CVE-2021-1574,Non-AI,,2021
CVE-2021-1575,Non-AI,,2021
CVE-2021-1576,Non-AI,,2021
CVE-2021-1577,Non-AI,,2021
CVE-2021-1578,Non-AI,,2021
CVE-2021-1579,Non-AI,,2021
CVE-2021-1580,Non-AI,,2021
CVE-2021-1581,Non-AI,,2021
CVE-2021-1582,Non-AI,,2021
CVE-2021-1583,Non-AI,,2021
CVE-2021-1584,Non-AI,,2021
CVE-2021-1585,Non-AI,,2021
CVE-2021-1586,Non-AI,,2021
CVE-2021-1587,Non-AI,,2021
CVE-2021-1588,Non-AI,,2021
CVE-2021-1589,Non-AI,,2021
CVE-2021-1590,Non-AI,,2021
CVE-2021-1591,Non-AI,,2021
CVE-2021-1592,Non-AI,,2021
CVE-2021-1593,Non-AI,,2021
CVE-2021-1594,Non-AI,,2021
CVE-2021-1595,Non-AI,,2021
CVE-2021-1596,Non-AI,,2021
CVE-2021-1597,Non-AI,,2021
CVE-2021-1598,Non-AI,,2021
CVE-2021-1599,Non-AI,,2021
CVE-2021-1600,Non-AI,,2021
CVE-2021-1601,Non-AI,,2021
CVE-2021-1602,Non-AI,,2021
CVE-2021-1603,Non-AI,,2021
CVE-2021-1604,Non-AI,,2021
CVE-2021-1605,Non-AI,,2021
CVE-2021-1606,Non-AI,,2021
CVE-2021-1607,Non-AI,,2021
CVE-2021-1609,Non-AI,,2021
CVE-2021-1610,Non-AI,,2021
CVE-2021-1611,Non-AI,,2021
CVE-2021-1612,Non-AI,,2021
CVE-2021-1614,Non-AI,,2021
CVE-2021-1615,Non-AI,,2021
CVE-2021-1616,Non-AI,,2021
CVE-2021-1617,Non-AI,,2021
CVE-2021-1618,Non-AI,,2021
CVE-2021-1619,Non-AI,,2021
CVE-2021-1620,Non-AI,,2021
CVE-2021-1621,Non-AI,,2021
CVE-2021-1622,Non-AI,,2021
CVE-2021-1623,Non-AI,,2021
CVE-2021-1624,Non-AI,,2021
CVE-2021-1625,Non-AI,,2021
CVE-2021-1626,Non-AI,,2021
CVE-2021-1627,Non-AI,,2021
CVE-2021-1628,Non-AI,,2021
CVE-2021-1629,Non-AI,,2021
CVE-2021-1630,Non-AI,,2021
CVE-2021-1636,Non-AI,,2021
CVE-2021-1637,Non-AI,,2021
CVE-2021-1638,Non-AI,,2021
CVE-2021-1639,Non-AI,,2021
CVE-2021-1640,Non-AI,,2021
CVE-2021-1641,Non-AI,,2021
CVE-2021-1642,Non-AI,,2021
CVE-2021-1643,Non-AI,,2021
CVE-2021-1644,Non-AI,,2021
CVE-2021-1645,Non-AI,,2021
CVE-2021-1646,Non-AI,,2021
CVE-2021-1647,Non-AI,,2021
CVE-2021-1648,Non-AI,,2021
CVE-2021-1649,Non-AI,,2021
CVE-2021-1650,Non-AI,,2021
CVE-2021-1651,Non-AI,,2021
CVE-2021-1652,Non-AI,,2021
CVE-2021-1653,Non-AI,,2021
CVE-2021-1654,Non-AI,,2021
CVE-2021-1655,Non-AI,,2021
CVE-2021-1656,Non-AI,,2021
CVE-2021-1657,Non-AI,,2021
CVE-2021-1658,Non-AI,,2021
CVE-2021-1659,Non-AI,,2021
CVE-2021-1660,Non-AI,,2021
CVE-2021-1661,Non-AI,,2021
CVE-2021-1662,Non-AI,,2021
CVE-2021-1663,Non-AI,,2021
CVE-2021-1664,Non-AI,,2021
CVE-2021-1665,Non-AI,,2021
CVE-2021-1666,Non-AI,,2021
CVE-2021-1667,Non-AI,,2021
CVE-2021-1668,Non-AI,,2021
CVE-2021-1669,Non-AI,,2021
CVE-2021-1670,Non-AI,,2021
CVE-2021-1671,Non-AI,,2021
CVE-2021-1672,Non-AI,,2021
CVE-2021-1673,Non-AI,,2021
CVE-2021-1674,Non-AI,,2021
CVE-2021-1675,Non-AI,,2021
CVE-2021-1676,Non-AI,,2021
CVE-2021-1677,Non-AI,,2021
CVE-2021-1678,Non-AI,,2021
